NC,DM,NS,ADD,SUB,CA,NP,SN,AF,BC,AS,PF,Label
1085.88235294118,1498.5,20,45,42,26,1292.19117647059,-412.61764705882,33.25,17.5,3,0.0257314866448718,0
1116.5999282140338,2613.3794498357493,4,9,10,16,2051.062360073178,-1990.905726498266,25.2195881286367,21.777309709520246,5,0.011042525822075183,1
1638.72222222222,3754.8,6,26,22,19,2696.76111111111,-2116.0777777777803,18.25,5.0,4,0.0067673773271203,1
706.0,2618.7,20,43,45,24,1662.35,-1912.7,33.0,20.0,-2,0.0198514151652661,0
1251.05882352941,2636.78048780488,16,42,33,23,1943.919655667145,-1385.7216642754702,28.5,14.5,9,0.0146610997614529,0
944.4178190560137,1374.2714100062149,14,47,33,13,1402.6064085491807,-894.8562539094801,33.70338703989649,18.22809561061816,1,0.032386190077873564,1
975.0,1730.84210526316,13,24,31,20,1352.92105263158,-755.84210526316,22.0,7.5,-7,0.0162611114352839,0
841.957446808511,1622.25,15,41,27,22,1232.1037234042556,-780.292553191489,26.25,12.0,14,0.0213050244888887,0
1363.375,2977.90243902439,6,18,11,4,2170.638719512195,-1614.52743902439,9.75,10.5,7,0.0044917654478155,1
835.5,1937.12195121951,11,28,24,3,1386.3109756097551,-1101.62195121951,16.5,23.0,4,0.011902091442889,1
903.5,1984.5,5,6,5,21,1444.0,-1081.0,9.25,-15.5,1,0.0064058171745107,1
739.96,1172.325,16,47,44,26,956.1425,-432.365,33.25,19.5,3,0.0347751511934311,0
1265.3607692476344,2665.138528961118,6,8,4,7,1920.7637280347972,-1622.1969167344178,11.757999789983144,7.05186202570201,-9,0.003556143180359667,1
832.4781972517623,1384.859941039876,6,26,14,23,1511.5594478835496,-1035.727617200773,20.43633009577566,15.429358798013647,21,0.0062990165549192245,1
1191.046499385819,3453.9215990740304,9,24,18,7,1800.1959386164608,-960.5109681325584,15.632130023468848,6.012153632513936,1,0.006422925038760409,1
1769.08333333333,5217.21951219512,13,16,12,12,3493.151422764225,-3448.1361788617896,13.25,2.0,4,0.0037931364537043,1
1093.01960784314,2463.65853658537,12,52,43,22,1778.3390722142549,-1370.6389287422298,32.25,25.5,9,0.0181348993023172,0
793.52,1173.0,22,58,62,32,983.26,-379.48,43.5,28.0,-4,0.0442405874335941,0
614.823529411765,1047.78947368421,20,50,39,21,831.3065015479874,-432.965944272445,32.5,23.5,11,0.039095086997927,0
1191.3198628536438,2282.0009749992532,11,30,19,12,2469.1100300020053,-1260.549045538145,19.181855541545787,11.006211979124028,8,0.013135836633334407,1
533.254901960784,1212.225,23,54,55,37,872.739950980392,-678.9700980392159,42.25,17.5,-1,0.0484107550622497,1
681.6380940930158,2164.010303002128,6,28,42,9,1883.6211250661643,-792.1062895019587,22.972631194568123,-2.306942103963439,-1,0.00883303847516213,1
745.702127659574,1984.5,12,44,37,22,1365.101063829787,-1238.797872340426,28.75,18.5,7,0.0210607117390421,1
803.877551020408,1526.0,15,42,36,24,1164.938775510204,-722.122448979592,29.25,15.0,6,0.025108615675673,1
1163.37254901961,2585.56097560976,22,66,51,39,1874.4667623146847,-1422.18842659015,44.5,19.5,15,0.0237400848575332,0
1248.0,1768.30769230769,11,30,23,18,1508.153846153845,-520.3076923076901,20.5,8.5,7,0.0135927777210967,1
654.588235294118,1228.5,22,58,47,36,941.544117647059,-573.911764705882,40.75,16.5,11,0.0432799687621562,1
702.509803921569,1377.075,18,40,30,26,1039.7924019607844,-674.5651960784311,28.5,9.0,10,0.0274093174235826,0
972.5,1380.61538461538,21,58,56,36,1176.55769230769,-408.11538461538,42.75,21.0,2,0.0363348098265493,0
1195.48,1855.17073170732,11,30,24,21,1525.32536585366,-659.6907317073201,21.5,6.0,6,0.0140953533464339,0
802.88,1472.56097560976,18,46,45,28,1137.72048780488,-669.6809756097599,34.25,17.5,1,0.0301040548773556,0
940.5,2258.025,19,52,47,30,1599.2625,-1317.525,37.0,19.5,5,0.0231356640951544,0
882.916666666667,2332.05,8,26,20,15,1607.4833333333336,-1449.1333333333332,17.25,8.0,6,0.0107310599384063,1
612.56,1902.92307692308,17,27,29,5,1257.74153846154,-1290.36307692308,19.5,23.0,-2,0.0155039802723195,0
1612.3618552332623,1745.3611777261242,5,12,15,16,3205.2322250975876,-1929.2720029092943,11.01263479991024,-3.1153065209974997,0,0.028626482590299162,1
897.0,1408.44827586207,8,31,4,5,1152.7241379310349,-511.44827586207,12.0,12.5,27,0.0104101229471326,0
1264.0,2451.0,11,26,28,21,1857.5,-1187.0,21.5,6.0,-2,0.0115746971736142,0
624.7509604348018,1132.668097919538,18,52,50,24,1110.0373279640387,-589.4770193845861,31.4400622070967,13.919359639823897,5,0.02936458272606448,1
1053.27659574468,3118.5,6,8,17,2,2085.88829787234,-2065.22340425532,8.25,10.5,-9,0.0039551494720073,1
1050.83333333333,1852.30769230769,11,27,30,12,1451.57051282051,-801.47435897436,20.0,16.5,-3,0.0137781801320314,0
793.0,1851.6,18,38,36,30,1322.3,-1058.6,30.5,7.0,2,0.0230658700748521,0
1574.08333333333,3326.75,15,39,35,21,2450.416666666665,-1752.66666666667,27.5,16.0,4,0.0112225811936699,1
914.2898908511784,2220.951568398278,8,47,13,25,1554.171809810781,-2285.8313513301346,29.64361133067574,6.632778691795654,1,0.005780894296488586,1
761.647058823529,1256.92682926829,20,47,37,26,1009.2869440459096,-495.27977044476097,32.5,16.0,10,0.0322009515645626,0
716.3849753587365,1638.4504696408653,19,34,23,17,1372.939694452451,-1140.078616316544,25.46493983211148,14.297865966586478,8,0.010762411824540023,1
1194.96,2755.84615384615,7,17,9,8,1975.403076923075,-1560.88615384615,10.25,5.0,8,0.0051888144347534,1
1053.0,1370.92307692308,17,51,50,18,1211.96153846154,-317.9230769230801,34.0,32.5,1,0.0280536955348693,0
595.4,1818.0,19,49,51,36,1206.7,-1222.6,38.75,14.0,-2,0.032112372586366,0
1040.0,2132.55,13,30,29,21,1586.275,-1092.5500000000002,23.25,8.5,1,0.0146569794014186,1
1495.76470588235,3014.78048780488,3,15,4,21,2255.2725968436152,-1519.01578192253,10.75,-11.5,11,0.0047666078216178,1
1066.5381240889596,1996.2897010468243,11,21,22,9,2761.387432080902,-1724.91212300816,24.78652280591313,16.35710326451531,17,0.0031647936893928804,1
739.21568627451,1442.175,22,61,52,30,1090.695343137255,-702.95931372549,41.25,26.5,9,0.0378199102613856,1
923.8823529411766,2194.21621621622,8,21,22,9,1559.0492845786982,-1270.3338632750433,15.0,12.5,-1,0.0096212481211226,1
838.367346938776,2254.35,22,52,54,30,1546.358673469388,-1415.982653061224,39.5,23.0,-2,0.0255438797464451,0
852.681818181818,2034.16216216216,13,37,32,19,1443.421990171989,-1181.480343980342,25.25,15.5,5,0.017493151810008,0
1333.64705882353,2698.76923076923,13,23,37,25,2016.20814479638,-1365.1221719457,24.5,5.0,-14,0.0121515231764239,1
1686.5478680057865,3448.2340177334313,11,15,26,4,2464.896643499629,-1035.0129492069045,9.165072821573144,10.568049469737636,-15,0.0061695622491220285,1
637.795918367347,1583.07692307692,21,48,43,26,1110.436420722133,-945.2810047095728,34.5,19.5,5,0.0310688656785348,0
640.5,1810.54054054054,15,52,37,25,1225.52027027027,-1170.04054054054,32.25,19.5,15,0.0263153542069617,1
1634.7978784820777,3367.764803756605,5,12,21,8,2888.2296337543016,-2248.12307807802,8.90717471814504,2.458531516644298,-7,0.0037528827467475613,1
1601.16666666667,4421.84615384615,4,19,18,10,3011.5064102564097,-2820.67948717948,12.75,8.5,1,0.0042337615342848,1
749.8191847737304,1171.897518687136,18,37,31,21,1687.9123262110293,-418.45570382401183,22.38174462387128,23.6830503576973,0,0.03540969274165441,1
985.960784313726,2028.075,10,41,32,12,1507.0178921568631,-1042.114215686274,23.75,24.5,9,0.0157596005485992,0
1097.0,3227.53846153846,9,25,30,18,2162.26923076923,-2130.53846153846,20.5,9.5,-5,0.0094807805190372,0
779.0,1226.5,16,51,44,33,1002.75,-447.5,36.0,14.5,7,0.0359012715033299,0
894.196078431373,2064.41666666667,15,52,42,14,1479.3063725490215,-1170.220588235297,30.75,33.0,10,0.0207867691038153,0
981.0,2331.51219512195,13,44,46,23,1656.256097560975,-1350.5121951219498,31.5,22.0,-2,0.0190187979059327,0
923.764705882353,1515.675,13,31,18,12,1219.7198529411764,-591.9102941176469,18.5,12.5,13,0.0151674173010915,1
805.5,1807.65789473684,15,29,33,27,1306.57894736842,-1002.15789473684,26.0,4.0,-4,0.0198992950654429,0
991.5190954712414,1743.7031422278446,6,34,24,14,1359.0693092541276,-1467.461607888555,25.57993035418042,17.584616401911134,5,0.009151067463559386,1
956.041666666667,1942.83870967742,9,43,38,12,1449.4401881720437,-986.797043010753,25.5,28.5,5,0.0175929991510319,0
1124.62745098039,1983.21951219512,16,44,33,14,1553.9234815877548,-858.5920612147299,26.75,24.5,11,0.0172144898490435,1
592.28,1621.97368421053,14,43,38,22,1107.126842105265,-1029.69368421053,29.25,18.5,5,0.0264197370053399,0
917.959183673469,1772.4,14,32,25,14,1345.1795918367343,-854.440816326531,21.25,14.5,7,0.0157971471831274,0
567.100996956523,1887.7199972904104,21,52,34,16,1145.8287271855588,-1095.6103387635549,34.209821423812336,8.528529955735838,8,0.042712072637383525,1
750.285714285714,1572.66666666667,17,46,41,26,1161.476190476192,-822.3809523809559,32.5,17.5,5,0.0279816325693662,0
